timestamp,plant_id,generation_MW,capacity_MW
2025-02-23 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 04:00:00,SOL_KOPPAL_50,0.558,50.0
2025-02-23 05:00:00,SOL_KOPPAL_50,0.267,50.0
2025-02-23 06:00:00,SOL_KOPPAL_50,1.012,50.0
2025-02-23 07:00:00,SOL_KOPPAL_50,8.276,50.0
2025-02-23 08:00:00,SOL_KOPPAL_50,16.806,50.0
2025-02-23 09:00:00,SOL_KOPPAL_50,25.56,50.0
2025-02-23 10:00:00,SOL_KOPPAL_50,32.488,50.0
2025-02-23 11:00:00,SOL_KOPPAL_50,37.31,50.0
2025-02-23 12:00:00,SOL_KOPPAL_50,35.569,50.0
2025-02-23 13:00:00,SOL_KOPPAL_50,30.56,50.0
2025-02-23 14:00:00,SOL_KOPPAL_50,24.915,50.0
2025-02-23 15:00:00,SOL_KOPPAL_50,18.718,50.0
2025-02-23 16:00:00,SOL_KOPPAL_50,10.287,50.0
2025-02-23 17:00:00,SOL_KOPPAL_50,1.641,50.0
2025-02-23 18:00:00,SOL_KOPPAL_50,0.101,50.0
2025-02-23 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 20:00:00,SOL_KOPPAL_50,1.759,50.0
2025-02-23 21:00:00,SOL_KOPPAL_50,0.205,50.0
2025-02-23 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-23 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-24 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-24 01:00:00,SOL_KOPPAL_50,0.69,50.0
2025-02-24 02:00:00,SOL_KOPPAL_50,0.3,50.0
2025-02-24 03:00:00,SOL_KOPPAL_50,0.261,50.0
2025-02-24 04:00:00,SOL_KOPPAL_50,1.037,50.0
2025-02-24 05:00:00,SOL_KOPPAL_50,1.331,50.0
2025-02-24 06:00:00,SOL_KOPPAL_50,1.595,50.0
2025-02-24 07:00:00,SOL_KOPPAL_50,8.616,50.0
2025-02-24 08:00:00,SOL_KOPPAL_50,17.832,50.0
2025-02-24 09:00:00,SOL_KOPPAL_50,25.553,50.0
2025-02-24 10:00:00,SOL_KOPPAL_50,34.269,50.0
2025-02-24 11:00:00,SOL_KOPPAL_50,36.713,50.0
2025-02-24 12:00:00,SOL_KOPPAL_50,38.244,50.0
2025-02-24 13:00:00,SOL_KOPPAL_50,35.124,50.0
2025-02-24 14:00:00,SOL_KOPPAL_50,27.958,50.0
2025-02-24 15:00:00,SOL_KOPPAL_50,22.562,50.0
2025-02-24 16:00:00,SOL_KOPPAL_50,11.213,50.0
2025-02-24 17:00:00,SOL_KOPPAL_50,3.486,50.0
2025-02-24 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-24 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-24 20:00:00,SOL_KOPPAL_50,0.488,50.0
2025-02-24 21:00:00,SOL_KOPPAL_50,0.815,50.0
2025-02-24 22:00:00,SOL_KOPPAL_50,0.869,50.0
2025-02-24 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 00:00:00,SOL_KOPPAL_50,0.57,50.0
2025-02-25 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 02:00:00,SOL_KOPPAL_50,0.091,50.0
2025-02-25 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 05:00:00,SOL_KOPPAL_50,0.122,50.0
2025-02-25 06:00:00,SOL_KOPPAL_50,0.124,50.0
2025-02-25 07:00:00,SOL_KOPPAL_50,7.879,50.0
2025-02-25 08:00:00,SOL_KOPPAL_50,14.703,50.0
2025-02-25 09:00:00,SOL_KOPPAL_50,24.012,50.0
2025-02-25 10:00:00,SOL_KOPPAL_50,28.762,50.0
2025-02-25 11:00:00,SOL_KOPPAL_50,34.823,50.0
2025-02-25 12:00:00,SOL_KOPPAL_50,36.457,50.0
2025-02-25 13:00:00,SOL_KOPPAL_50,30.311,50.0
2025-02-25 14:00:00,SOL_KOPPAL_50,25.311,50.0
2025-02-25 15:00:00,SOL_KOPPAL_50,15.741,50.0
2025-02-25 16:00:00,SOL_KOPPAL_50,8.013,50.0
2025-02-25 17:00:00,SOL_KOPPAL_50,1.97,50.0
2025-02-25 18:00:00,SOL_KOPPAL_50,0.473,50.0
2025-02-25 19:00:00,SOL_KOPPAL_50,0.514,50.0
2025-02-25 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 21:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-25 23:00:00,SOL_KOPPAL_50,1.053,50.0
2025-02-26 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 05:00:00,SOL_KOPPAL_50,0.087,50.0
2025-02-26 06:00:00,SOL_KOPPAL_50,2.018,50.0
2025-02-26 07:00:00,SOL_KOPPAL_50,7.131,50.0
2025-02-26 08:00:00,SOL_KOPPAL_50,16.51,50.0
2025-02-26 09:00:00,SOL_KOPPAL_50,24.091,50.0
2025-02-26 10:00:00,SOL_KOPPAL_50,30.557,50.0
2025-02-26 11:00:00,SOL_KOPPAL_50,35.875,50.0
2025-02-26 12:00:00,SOL_KOPPAL_50,37.987,50.0
2025-02-26 13:00:00,SOL_KOPPAL_50,33.831,50.0
2025-02-26 14:00:00,SOL_KOPPAL_50,28.177,50.0
2025-02-26 15:00:00,SOL_KOPPAL_50,19.91,50.0
2025-02-26 16:00:00,SOL_KOPPAL_50,9.378,50.0
2025-02-26 17:00:00,SOL_KOPPAL_50,1.652,50.0
2025-02-26 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-26 21:00:00,SOL_KOPPAL_50,1.093,50.0
2025-02-26 22:00:00,SOL_KOPPAL_50,1.083,50.0
2025-02-26 23:00:00,SOL_KOPPAL_50,1.798,50.0
2025-02-27 00:00:00,SOL_KOPPAL_50,0.157,50.0
2025-02-27 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-27 02:00:00,SOL_KOPPAL_50,1.083,50.0
2025-02-27 03:00:00,SOL_KOPPAL_50,0.42,50.0
2025-02-27 04:00:00,SOL_KOPPAL_50,1.477,50.0
2025-02-27 05:00:00,SOL_KOPPAL_50,1.207,50.0
2025-02-27 06:00:00,SOL_KOPPAL_50,0.625,50.0
2025-02-27 07:00:00,SOL_KOPPAL_50,7.233,50.0
2025-02-27 08:00:00,SOL_KOPPAL_50,16.314,50.0
2025-02-27 09:00:00,SOL_KOPPAL_50,25.693,50.0
2025-02-27 10:00:00,SOL_KOPPAL_50,31.975,50.0
2025-02-27 11:00:00,SOL_KOPPAL_50,34.642,50.0
2025-02-27 12:00:00,SOL_KOPPAL_50,35.55,50.0
2025-02-27 13:00:00,SOL_KOPPAL_50,32.207,50.0
2025-02-27 14:00:00,SOL_KOPPAL_50,26.067,50.0
2025-02-27 15:00:00,SOL_KOPPAL_50,16.671,50.0
2025-02-27 16:00:00,SOL_KOPPAL_50,8.757,50.0
2025-02-27 17:00:00,SOL_KOPPAL_50,1.217,50.0
2025-02-27 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-27 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-27 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-27 21:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-27 22:00:00,SOL_KOPPAL_50,0.114,50.0
2025-02-27 23:00:00,SOL_KOPPAL_50,1.108,50.0
2025-02-28 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 01:00:00,SOL_KOPPAL_50,0.093,50.0
2025-02-28 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 04:00:00,SOL_KOPPAL_50,1.119,50.0
2025-02-28 05:00:00,SOL_KOPPAL_50,0.148,50.0
2025-02-28 06:00:00,SOL_KOPPAL_50,1.374,50.0
2025-02-28 07:00:00,SOL_KOPPAL_50,8.88,50.0
2025-02-28 08:00:00,SOL_KOPPAL_50,16.711,50.0
2025-02-28 09:00:00,SOL_KOPPAL_50,24.798,50.0
2025-02-28 10:00:00,SOL_KOPPAL_50,30.409,50.0
2025-02-28 11:00:00,SOL_KOPPAL_50,32.317,50.0
2025-02-28 12:00:00,SOL_KOPPAL_50,34.233,50.0
2025-02-28 13:00:00,SOL_KOPPAL_50,33.161,50.0
2025-02-28 14:00:00,SOL_KOPPAL_50,25.411,50.0
2025-02-28 15:00:00,SOL_KOPPAL_50,18.602,50.0
2025-02-28 16:00:00,SOL_KOPPAL_50,9.485,50.0
2025-02-28 17:00:00,SOL_KOPPAL_50,3.154,50.0
2025-02-28 18:00:00,SOL_KOPPAL_50,1.473,50.0
2025-02-28 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 21:00:00,SOL_KOPPAL_50,0.02,50.0
2025-02-28 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-02-28 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-01 00:00:00,SOL_KOPPAL_50,0.329,50.0
2025-03-01 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-01 02:00:00,SOL_KOPPAL_50,0.308,50.0
2025-03-01 03:00:00,SOL_KOPPAL_50,0.721,50.0
2025-03-01 04:00:00,SOL_KOPPAL_50,0.037,50.0
2025-03-01 05:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-01 06:00:00,SOL_KOPPAL_50,0.839,50.0
2025-03-01 07:00:00,SOL_KOPPAL_50,8.57,50.0
2025-03-01 08:00:00,SOL_KOPPAL_50,18.799,50.0
2025-03-01 09:00:00,SOL_KOPPAL_50,27.656,50.0
2025-03-01 10:00:00,SOL_KOPPAL_50,32.986,50.0
2025-03-01 11:00:00,SOL_KOPPAL_50,37.729,50.0
2025-03-01 12:00:00,SOL_KOPPAL_50,38.104,50.0
2025-03-01 13:00:00,SOL_KOPPAL_50,35.195,50.0
2025-03-01 14:00:00,SOL_KOPPAL_50,30.172,50.0
2025-03-01 15:00:00,SOL_KOPPAL_50,22.332,50.0
2025-03-01 16:00:00,SOL_KOPPAL_50,11.8,50.0
2025-03-01 17:00:00,SOL_KOPPAL_50,2.783,50.0
2025-03-01 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-01 19:00:00,SOL_KOPPAL_50,0.774,50.0
2025-03-01 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-01 21:00:00,SOL_KOPPAL_50,0.259,50.0
2025-03-01 22:00:00,SOL_KOPPAL_50,0.421,50.0
2025-03-01 23:00:00,SOL_KOPPAL_50,0.743,50.0
2025-03-02 00:00:00,SOL_KOPPAL_50,0.14,50.0
2025-03-02 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-02 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-02 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-02 04:00:00,SOL_KOPPAL_50,0.124,50.0
2025-03-02 05:00:00,SOL_KOPPAL_50,0.264,50.0
2025-03-02 06:00:00,SOL_KOPPAL_50,1.713,50.0
2025-03-02 07:00:00,SOL_KOPPAL_50,8.753,50.0
2025-03-02 08:00:00,SOL_KOPPAL_50,18.013,50.0
2025-03-02 09:00:00,SOL_KOPPAL_50,26.875,50.0
2025-03-02 10:00:00,SOL_KOPPAL_50,33.028,50.0
2025-03-02 11:00:00,SOL_KOPPAL_50,39.364,50.0
2025-03-02 12:00:00,SOL_KOPPAL_50,37.223,50.0
2025-03-02 13:00:00,SOL_KOPPAL_50,36.16,50.0
2025-03-02 14:00:00,SOL_KOPPAL_50,30.067,50.0
2025-03-02 15:00:00,SOL_KOPPAL_50,21.599,50.0
2025-03-02 16:00:00,SOL_KOPPAL_50,11.421,50.0
2025-03-02 17:00:00,SOL_KOPPAL_50,3.113,50.0
2025-03-02 18:00:00,SOL_KOPPAL_50,0.326,50.0
2025-03-02 19:00:00,SOL_KOPPAL_50,0.459,50.0
2025-03-02 20:00:00,SOL_KOPPAL_50,0.101,50.0
2025-03-02 21:00:00,SOL_KOPPAL_50,0.638,50.0
2025-03-02 22:00:00,SOL_KOPPAL_50,0.189,50.0
2025-03-02 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-03 00:00:00,SOL_KOPPAL_50,0.166,50.0
2025-03-03 01:00:00,SOL_KOPPAL_50,0.253,50.0
2025-03-03 02:00:00,SOL_KOPPAL_50,0.58,50.0
2025-03-03 03:00:00,SOL_KOPPAL_50,0.125,50.0
2025-03-03 04:00:00,SOL_KOPPAL_50,1.343,50.0
2025-03-03 05:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-03 06:00:00,SOL_KOPPAL_50,0.832,50.0
2025-03-03 07:00:00,SOL_KOPPAL_50,9.659,50.0
2025-03-03 08:00:00,SOL_KOPPAL_50,17.648,50.0
2025-03-03 09:00:00,SOL_KOPPAL_50,26.942,50.0
2025-03-03 10:00:00,SOL_KOPPAL_50,32.864,50.0
2025-03-03 11:00:00,SOL_KOPPAL_50,36.682,50.0
2025-03-03 12:00:00,SOL_KOPPAL_50,37.887,50.0
2025-03-03 13:00:00,SOL_KOPPAL_50,33.727,50.0
2025-03-03 14:00:00,SOL_KOPPAL_50,27.178,50.0
2025-03-03 15:00:00,SOL_KOPPAL_50,19.654,50.0
2025-03-03 16:00:00,SOL_KOPPAL_50,9.584,50.0
2025-03-03 17:00:00,SOL_KOPPAL_50,3.08,50.0
2025-03-03 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-03 19:00:00,SOL_KOPPAL_50,0.625,50.0
2025-03-03 20:00:00,SOL_KOPPAL_50,0.554,50.0
2025-03-03 21:00:00,SOL_KOPPAL_50,0.055,50.0
2025-03-03 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-03 23:00:00,SOL_KOPPAL_50,0.574,50.0
2025-03-04 00:00:00,SOL_KOPPAL_50,0.03,50.0
2025-03-04 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 05:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 06:00:00,SOL_KOPPAL_50,1.343,50.0
2025-03-04 07:00:00,SOL_KOPPAL_50,8.075,50.0
2025-03-04 08:00:00,SOL_KOPPAL_50,16.51,50.0
2025-03-04 09:00:00,SOL_KOPPAL_50,26.077,50.0
2025-03-04 10:00:00,SOL_KOPPAL_50,31.587,50.0
2025-03-04 11:00:00,SOL_KOPPAL_50,30.555,50.0
2025-03-04 12:00:00,SOL_KOPPAL_50,31.142,50.0
2025-03-04 13:00:00,SOL_KOPPAL_50,26.93,50.0
2025-03-04 14:00:00,SOL_KOPPAL_50,22.534,50.0
2025-03-04 15:00:00,SOL_KOPPAL_50,14.821,50.0
2025-03-04 16:00:00,SOL_KOPPAL_50,7.382,50.0
2025-03-04 17:00:00,SOL_KOPPAL_50,1.124,50.0
2025-03-04 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 19:00:00,SOL_KOPPAL_50,0.35,50.0
2025-03-04 20:00:00,SOL_KOPPAL_50,0.32,50.0
2025-03-04 21:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-04 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 03:00:00,SOL_KOPPAL_50,0.887,50.0
2025-03-05 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 05:00:00,SOL_KOPPAL_50,0.316,50.0
2025-03-05 06:00:00,SOL_KOPPAL_50,1.776,50.0
2025-03-05 07:00:00,SOL_KOPPAL_50,8.54,50.0
2025-03-05 08:00:00,SOL_KOPPAL_50,17.904,50.0
2025-03-05 09:00:00,SOL_KOPPAL_50,26.527,50.0
2025-03-05 10:00:00,SOL_KOPPAL_50,31.015,50.0
2025-03-05 11:00:00,SOL_KOPPAL_50,33.07,50.0
2025-03-05 12:00:00,SOL_KOPPAL_50,33.856,50.0
2025-03-05 13:00:00,SOL_KOPPAL_50,28.027,50.0
2025-03-05 14:00:00,SOL_KOPPAL_50,24.599,50.0
2025-03-05 15:00:00,SOL_KOPPAL_50,16.668,50.0
2025-03-05 16:00:00,SOL_KOPPAL_50,9.914,50.0
2025-03-05 17:00:00,SOL_KOPPAL_50,2.873,50.0
2025-03-05 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 19:00:00,SOL_KOPPAL_50,0.291,50.0
2025-03-05 20:00:00,SOL_KOPPAL_50,0.203,50.0
2025-03-05 21:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-05 22:00:00,SOL_KOPPAL_50,0.053,50.0
2025-03-05 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 03:00:00,SOL_KOPPAL_50,0.108,50.0
2025-03-06 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 05:00:00,SOL_KOPPAL_50,1.222,50.0
2025-03-06 06:00:00,SOL_KOPPAL_50,1.651,50.0
2025-03-06 07:00:00,SOL_KOPPAL_50,9.788,50.0
2025-03-06 08:00:00,SOL_KOPPAL_50,20.243,50.0
2025-03-06 09:00:00,SOL_KOPPAL_50,28.716,50.0
2025-03-06 10:00:00,SOL_KOPPAL_50,35.115,50.0
2025-03-06 11:00:00,SOL_KOPPAL_50,40.947,50.0
2025-03-06 12:00:00,SOL_KOPPAL_50,41.204,50.0
2025-03-06 13:00:00,SOL_KOPPAL_50,36.904,50.0
2025-03-06 14:00:00,SOL_KOPPAL_50,32.517,50.0
2025-03-06 15:00:00,SOL_KOPPAL_50,24.922,50.0
2025-03-06 16:00:00,SOL_KOPPAL_50,14.63,50.0
2025-03-06 17:00:00,SOL_KOPPAL_50,4.029,50.0
2025-03-06 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 20:00:00,SOL_KOPPAL_50,0.5,50.0
2025-03-06 21:00:00,SOL_KOPPAL_50,0.039,50.0
2025-03-06 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-06 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 00:00:00,SOL_KOPPAL_50,0.466,50.0
2025-03-07 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 02:00:00,SOL_KOPPAL_50,0.043,50.0
2025-03-07 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 05:00:00,SOL_KOPPAL_50,0.504,50.0
2025-03-07 06:00:00,SOL_KOPPAL_50,1.511,50.0
2025-03-07 07:00:00,SOL_KOPPAL_50,11.861,50.0
2025-03-07 08:00:00,SOL_KOPPAL_50,20.978,50.0
2025-03-07 09:00:00,SOL_KOPPAL_50,30.88,50.0
2025-03-07 10:00:00,SOL_KOPPAL_50,36.665,50.0
2025-03-07 11:00:00,SOL_KOPPAL_50,40.653,50.0
2025-03-07 12:00:00,SOL_KOPPAL_50,38.574,50.0
2025-03-07 13:00:00,SOL_KOPPAL_50,36.683,50.0
2025-03-07 14:00:00,SOL_KOPPAL_50,28.715,50.0
2025-03-07 15:00:00,SOL_KOPPAL_50,21.64,50.0
2025-03-07 16:00:00,SOL_KOPPAL_50,11.525,50.0
2025-03-07 17:00:00,SOL_KOPPAL_50,2.375,50.0
2025-03-07 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 19:00:00,SOL_KOPPAL_50,0.152,50.0
2025-03-07 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 21:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-07 22:00:00,SOL_KOPPAL_50,0.286,50.0
2025-03-07 23:00:00,SOL_KOPPAL_50,0.011,50.0
2025-03-08 00:00:00,SOL_KOPPAL_50,0.681,50.0
2025-03-08 01:00:00,SOL_KOPPAL_50,0.013,50.0
2025-03-08 02:00:00,SOL_KOPPAL_50,1.16,50.0
2025-03-08 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-08 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-08 05:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-08 06:00:00,SOL_KOPPAL_50,1.837,50.0
2025-03-08 07:00:00,SOL_KOPPAL_50,9.374,50.0
2025-03-08 08:00:00,SOL_KOPPAL_50,20.655,50.0
2025-03-08 09:00:00,SOL_KOPPAL_50,28.522,50.0
2025-03-08 10:00:00,SOL_KOPPAL_50,34.648,50.0
2025-03-08 11:00:00,SOL_KOPPAL_50,37.954,50.0
2025-03-08 12:00:00,SOL_KOPPAL_50,38.859,50.0
2025-03-08 13:00:00,SOL_KOPPAL_50,35.323,50.0
2025-03-08 14:00:00,SOL_KOPPAL_50,28.887,50.0
2025-03-08 15:00:00,SOL_KOPPAL_50,21.176,50.0
2025-03-08 16:00:00,SOL_KOPPAL_50,12.235,50.0
2025-03-08 17:00:00,SOL_KOPPAL_50,3.595,50.0
2025-03-08 18:00:00,SOL_KOPPAL_50,0.565,50.0
2025-03-08 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-08 20:00:00,SOL_KOPPAL_50,0.084,50.0
2025-03-08 21:00:00,SOL_KOPPAL_50,0.88,50.0
2025-03-08 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-08 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-09 00:00:00,SOL_KOPPAL_50,0.817,50.0
2025-03-09 01:00:00,SOL_KOPPAL_50,0.936,50.0
2025-03-09 02:00:00,SOL_KOPPAL_50,0.006,50.0
2025-03-09 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-09 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-09 05:00:00,SOL_KOPPAL_50,0.254,50.0
2025-03-09 06:00:00,SOL_KOPPAL_50,1.135,50.0
2025-03-09 07:00:00,SOL_KOPPAL_50,9.692,50.0
2025-03-09 08:00:00,SOL_KOPPAL_50,18.646,50.0
2025-03-09 09:00:00,SOL_KOPPAL_50,26.944,50.0
2025-03-09 10:00:00,SOL_KOPPAL_50,33.41,50.0
2025-03-09 11:00:00,SOL_KOPPAL_50,36.706,50.0
2025-03-09 12:00:00,SOL_KOPPAL_50,36.739,50.0
2025-03-09 13:00:00,SOL_KOPPAL_50,33.819,50.0
2025-03-09 14:00:00,SOL_KOPPAL_50,27.123,50.0
2025-03-09 15:00:00,SOL_KOPPAL_50,20.612,50.0
2025-03-09 16:00:00,SOL_KOPPAL_50,9.626,50.0
2025-03-09 17:00:00,SOL_KOPPAL_50,0.458,50.0
2025-03-09 18:00:00,SOL_KOPPAL_50,0.721,50.0
2025-03-09 19:00:00,SOL_KOPPAL_50,0.088,50.0
2025-03-09 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-09 21:00:00,SOL_KOPPAL_50,0.349,50.0
2025-03-09 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-09 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 03:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 04:00:00,SOL_KOPPAL_50,0.702,50.0
2025-03-10 05:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 06:00:00,SOL_KOPPAL_50,0.942,50.0
2025-03-10 07:00:00,SOL_KOPPAL_50,7.941,50.0
2025-03-10 08:00:00,SOL_KOPPAL_50,17.234,50.0
2025-03-10 09:00:00,SOL_KOPPAL_50,25.979,50.0
2025-03-10 10:00:00,SOL_KOPPAL_50,31.759,50.0
2025-03-10 11:00:00,SOL_KOPPAL_50,36.575,50.0
2025-03-10 12:00:00,SOL_KOPPAL_50,37.075,50.0
2025-03-10 13:00:00,SOL_KOPPAL_50,33.61,50.0
2025-03-10 14:00:00,SOL_KOPPAL_50,26.144,50.0
2025-03-10 15:00:00,SOL_KOPPAL_50,19.536,50.0
2025-03-10 16:00:00,SOL_KOPPAL_50,10.295,50.0
2025-03-10 17:00:00,SOL_KOPPAL_50,3.325,50.0
2025-03-10 18:00:00,SOL_KOPPAL_50,0.316,50.0
2025-03-10 19:00:00,SOL_KOPPAL_50,1.289,50.0
2025-03-10 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-10 21:00:00,SOL_KOPPAL_50,1.164,50.0
2025-03-10 22:00:00,SOL_KOPPAL_50,0.34,50.0
2025-03-10 23:00:00,SOL_KOPPAL_50,0.244,50.0
2025-03-11 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 01:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 02:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 03:00:00,SOL_KOPPAL_50,1.194,50.0
2025-03-11 04:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 05:00:00,SOL_KOPPAL_50,0.353,50.0
2025-03-11 06:00:00,SOL_KOPPAL_50,2.042,50.0
2025-03-11 07:00:00,SOL_KOPPAL_50,9.634,50.0
2025-03-11 08:00:00,SOL_KOPPAL_50,19.067,50.0
2025-03-11 09:00:00,SOL_KOPPAL_50,28.861,50.0
2025-03-11 10:00:00,SOL_KOPPAL_50,33.904,50.0
2025-03-11 11:00:00,SOL_KOPPAL_50,36.932,50.0
2025-03-11 12:00:00,SOL_KOPPAL_50,38.167,50.0
2025-03-11 13:00:00,SOL_KOPPAL_50,34.454,50.0
2025-03-11 14:00:00,SOL_KOPPAL_50,27.812,50.0
2025-03-11 15:00:00,SOL_KOPPAL_50,20.119,50.0
2025-03-11 16:00:00,SOL_KOPPAL_50,11.081,50.0
2025-03-11 17:00:00,SOL_KOPPAL_50,2.673,50.0
2025-03-11 18:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 19:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 20:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 21:00:00,SOL_KOPPAL_50,0.705,50.0
2025-03-11 22:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-11 23:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-12 00:00:00,SOL_KOPPAL_50,0.0,50.0
2025-03-12 01:00:00,SOL_KOPPAL_50,1.482,50.0
2025-03-12 02:00:00,SOL_KOPPAL_50,0.86,50.0
